PolicyID,CustomerID,IssueDate,Premium,Status,StatusDate,CohortFlag,AgeBand,Product,Channel
5197,679,2019-10-15,2719.3,Active,2019-12-08,A,46-60,Endowment,Online
5198,2897,2023-08-27,1712.2,Active,2024-08-09,A,61+,Endowment,Online
5199,2441,2020-02-16,2134.57,Lapsed,2021-07-16,B,18-30,Annuity,Agent
5200,40,2021-11-07,1269.6,Lapsed,2022-03-03,B,31-45,Term Life,Referral
5201,2708,2019-05-16,2986.7,Lapsed,2020-02-12,B,46-60,Annuity,Referral
5202,1106,2024-07-18,2568.65,Active,2026-01-09,B,31-45,Endowment,Referral
5203,845,2021-01-28,2358.64,Lapsed,2022-07-14,A,31-45,Annuity,Agent
5204,1744,2022-06-25,2318.22,Active,2023-07-17,A,46-60,Endowment,Online
5205,2249,2021-10-21,366.63,Active,2021-11-19,B,18-30,Whole Life,Referral
5206,447,2020-01-16,1067.68,Active,2020-02-03,A,46-60,Term Life,Branch
5207,1235,2023-03-09,3588.54,Active,2023-09-04,B,61+,Endowment,Branch
5208,2492,2021-03-16,2456.43,Active,2021-03-25,B,46-60,Endowment,Agent
5209,1351,2020-04-20,6919.64,Active,2022-08-23,A,31-45,Term Life,Referral
5210,2809,2021-08-11,1490.37,Active,2021-08-18,B,18-30,Whole Life,Online
5211,227,2021-04-28,1461.61,Active,2021-05-08,A,46-60,Whole Life,Agent
5212,48,2021-06-15,3336.08,Active,2021-08-19,A,61+,Annuity,Online
5213,2960,2019-02-01,496.43,Active,2020-01-26,B,18-30,Whole Life,Online
5214,1463,2024-04-11,515.24,Active,2025-01-20,A,31-45,Endowment,Branch
5215,1831,2024-12-05,6397.47,Active,2026-01-02,A,46-60,Endowment,Referral
5216,187,2019-07-10,2731.51,Active,2021-10-04,B,18-30,Annuity,Online
5217,2393,2023-11-06,5724.08,Active,2024-06-14,A,18-30,Term Life,Online
5218,2272,2023-11-09,3038.0,Active,2023-11-25,A,31-45,Endowment,Online
5219,2878,2024-10-22,3102.6,Active,2026-04-01,A,18-30,Whole Life,Online
5220,2536,2020-09-14,3585.67,Active,2022-05-16,A,18-30,Whole Life,Agent
5221,1933,2022-01-31,5194.98,Active,2022-02-18,A,61+,Endowment,Online
5222,2925,2020-08-08,2489.59,Lapsed,2020-11-17,A,18-30,Endowment,Branch
5223,849,2020-04-17,1119.85,Active,2021-10-06,B,46-60,Whole Life,Agent
5224,2033,2023-11-23,1420.1,Active,2024-05-13,A,61+,Annuity,Branch
5225,1253,2019-04-24,1116.29,Active,2019-12-13,B,61+,Endowment,Online
5226,1414,2022-11-03,347.44,Lapsed,2024-07-27,B,46-60,Endowment,Referral
5227,979,2022-08-29,1924.23,Surrendered,2022-10-04,B,61+,Term Life,Branch
5228,1613,2019-12-05,947.87,Active,2021-01-20,B,31-45,Annuity,Referral
5229,1017,2022-04-11,4065.47,Lapsed,2022-07-08,B,31-45,Term Life,Agent
5230,2236,2019-03-20,2397.39,Active,2019-04-12,B,46-60,Endowment,Branch
5231,1882,2020-04-08,2612.73,Lapsed,2021-05-09,A,18-30,Whole Life,Online
5232,270,2024-04-05,2661.4,Lapsed,2024-05-22,A,61+,Whole Life,Online
5233,1631,2024-06-10,2356.74,Active,2025-10-24,B,46-60,Endowment,Referral
5234,310,2020-07-15,2603.08,Active,2020-10-05,B,61+,Endowment,Referral
5235,2044,2019-10-12,2410.42,Surrendered,2019-10-30,B,31-45,Term Life,Branch
5236,1575,2019-08-11,767.73,Active,2019-09-18,A,31-45,Whole Life,Referral
5237,1096,2022-07-13,2863.43,Surrendered,2024-05-14,A,46-60,Whole Life,Online
5238,2893,2023-08-18,2212.8,Active,2024-02-03,B,61+,Term Life,Referral
5239,1696,2022-06-10,5949.06,Active,2022-10-19,B,31-45,Annuity,Agent
5240,2534,2021-04-07,1564.3,Active,2021-12-09,B,61+,Whole Life,Agent
5241,1446,2021-04-07,4316.01,Lapsed,2022-04-07,B,31-45,Term Life,Agent
5242,2168,2024-05-14,3253.62,Active,2024-05-27,B,31-45,Annuity,Referral
5243,220,2024-05-19,1713.64,Active,2026-08-30,B,31-45,Whole Life,Branch
5244,53,2020-09-05,1268.83,Active,2023-11-10,A,31-45,Endowment,Branch
5245,1758,2020-07-16,1296.51,Surrendered,2021-01-29,A,18-30,Term Life,Referral
5246,1475,2024-09-30,506.26,Active,2025-04-12,A,46-60,Annuity,Referral
5247,1667,2023-10-11,4064.38,Active,2025-11-18,B,61+,Term Life,Agent
5248,1261,2023-12-11,2694.61,Active,2024-07-02,A,31-45,Annuity,Referral
5249,2806,2024-05-22,1202.6,Surrendered,2026-04-29,A,31-45,Annuity,Branch
5250,2786,2020-12-31,1450.48,Active,2021-01-10,B,31-45,Whole Life,Agent
5251,720,2019-09-14,3210.32,Active,2020-05-16,B,46-60,Annuity,Referral
5252,406,2019-07-04,2094.57,Active,2022-07-19,B,61+,Term Life,Online
5253,2656,2024-07-24,5696.62,Active,2024-11-07,B,46-60,Term Life,Branch
5254,2470,2023-09-10,4097.71,Active,2023-12-31,B,46-60,Whole Life,Agent
5255,2760,2019-09-03,1989.83,Active,2020-08-31,A,31-45,Endowment,Agent
5256,2295,2021-05-15,1799.46,Lapsed,2023-12-22,A,61+,Annuity,Agent
5257,72,2024-09-18,3285.24,Active,2024-12-07,B,31-45,Annuity,Branch
5258,1854,2020-08-23,755.85,Active,2023-03-10,B,46-60,Whole Life,Online
5259,2233,2021-08-19,1987.77,Active,2022-09-20,A,18-30,Whole Life,Referral
5260,2054,2022-12-12,1187.42,Surrendered,2027-11-29,A,18-30,Whole Life,Branch
5261,1230,2024-08-18,5955.94,Active,2025-12-17,A,46-60,Annuity,Agent
5262,1568,2024-11-01,3605.85,Active,2025-12-08,B,31-45,Term Life,Referral
5263,2954,2020-06-16,6628.79,Active,2022-02-21,B,31-45,Endowment,Branch
5264,387,2021-09-15,4342.84,Active,2021-11-24,B,61+,Term Life,Online
5265,1792,2024-08-04,1647.56,Lapsed,2027-07-05,B,61+,Whole Life,Online
5266,699,2019-12-24,2981.44,Active,2020-02-28,A,18-30,Annuity,Referral
5267,1201,2020-01-13,1216.3,Active,2020-01-22,A,31-45,Term Life,Referral
5268,827,2021-11-14,2760.26,Active,2023-01-24,B,46-60,Endowment,Branch
5269,1823,2020-01-28,1236.35,Active,2020-04-11,A,31-45,Whole Life,Online
5270,349,2022-01-31,810.99,Active,2023-07-04,B,31-45,Endowment,Branch
5271,1279,2020-12-02,410.68,Active,2022-07-03,A,46-60,Annuity,Branch
5272,308,2022-12-04,2985.39,Active,2023-03-12,B,18-30,Whole Life,Referral
5273,1151,2021-02-22,3004.09,Active,2021-03-27,B,46-60,Whole Life,Online
5274,1961,2024-01-03,4421.83,Active,2024-09-12,A,31-45,Whole Life,Agent
5275,2335,2021-09-09,539.07,Surrendered,2023-11-24,A,46-60,Endowment,Branch
5276,766,2021-11-08,2395.61,Active,2023-09-24,A,61+,Annuity,Agent
5277,725,2022-03-17,487.75,Active,2022-05-01,A,61+,Whole Life,Online
5278,2810,2021-05-11,842.82,Active,2024-09-13,A,61+,Term Life,Agent
5279,1620,2024-02-20,11375.51,Active,2024-06-10,B,61+,Whole Life,Branch
5280,383,2024-01-10,6037.39,Lapsed,2024-06-14,B,46-60,Whole Life,Online
5281,2436,2023-08-26,5959.09,Active,2023-10-23,B,18-30,Whole Life,Branch
5282,525,2019-04-23,1808.18,Claimed,2019-10-13,A,18-30,Term Life,Online
5283,2687,2023-08-13,3485.11,Active,2024-08-15,B,61+,Term Life,Branch
5284,2986,2023-06-11,1429.6,Active,2024-02-23,A,31-45,Annuity,Agent
5285,276,2022-11-23,2255.25,Active,2024-08-25,A,46-60,Endowment,Branch
5286,2548,2021-05-11,4158.98,Active,2022-05-20,A,31-45,Whole Life,Agent
5287,2765,2024-04-16,3198.68,Active,2024-08-05,B,61+,Endowment,Branch
5288,337,2020-05-22,632.07,Lapsed,2021-03-15,B,46-60,Endowment,Branch
5289,1974,2023-07-26,5182.53,Active,2023-08-19,A,61+,Whole Life,Branch
5290,2980,2020-04-10,3251.27,Surrendered,2021-02-21,B,46-60,Whole Life,Branch
5291,481,2022-01-26,3492.14,Active,2022-07-25,B,61+,Term Life,Referral
5292,911,2019-10-17,3109.75,Active,2019-11-23,A,18-30,Annuity,Branch
5293,1997,2023-10-29,2599.78,Active,2024-03-11,A,46-60,Term Life,Referral
5294,1352,2024-02-10,2786.95,Active,2026-05-23,B,18-30,Endowment,Online
5295,2034,2020-12-17,3413.69,Lapsed,2021-11-03,B,61+,Whole Life,Agent
5296,1755,2022-11-01,3080.31,Active,2025-03-02,A,46-60,Endowment,Agent
5297,109,2020-07-20,5435.39,Lapsed,2021-01-29,B,31-45,Term Life,Referral
5298,328,2023-01-13,1611.45,Active,2026-11-21,B,31-45,Endowment,Online
5299,1800,2021-09-20,2760.89,Lapsed,2022-03-01,B,46-60,Whole Life,Branch
5300,315,2022-02-14,1660.81,Active,2023-07-15,A,18-30,Annuity,Agent
5301,1135,2024-06-10,1951.62,Active,2024-10-21,A,61+,Endowment,Referral
5302,2747,2024-06-16,715.57,Active,2024-07-26,A,18-30,Annuity,Online
5303,781,2023-12-15,2256.02,Active,2025-09-28,B,18-30,Endowment,Online
5304,1521,2022-04-19,15243.11,Active,2023-09-25,A,46-60,Whole Life,Referral
5305,156,2021-08-16,3418.53,Active,2023-05-05,A,31-45,Whole Life,Online
5306,1497,2023-09-13,3124.5,Active,2024-01-21,B,61+,Annuity,Agent
5307,1725,2021-10-09,1272.54,Active,2022-12-26,B,18-30,Whole Life,Referral
5308,887,2023-12-24,3127.23,Surrendered,2024-03-23,B,31-45,Annuity,Referral
5309,2806,2022-08-03,1040.39,Active,2022-08-07,B,18-30,Term Life,Online
5310,722,2020-04-19,4303.1,Surrendered,2022-04-23,A,46-60,Annuity,Referral
5311,913,2020-09-09,1106.45,Active,2021-06-06,A,46-60,Endowment,Referral
5312,871,2020-10-02,12655.36,Active,2024-11-11,B,18-30,Annuity,Online
5313,13,2019-06-11,3356.73,Active,2019-12-05,A,31-45,Annuity,Referral
5314,2656,2024-06-26,1139.12,Active,2027-08-17,A,18-30,Endowment,Agent
5315,498,2024-06-05,1460.53,Lapsed,2025-05-19,B,61+,Whole Life,Referral
5316,1757,2020-12-25,2871.92,Claimed,2021-09-13,B,18-30,Whole Life,Online
5317,2286,2020-04-13,6805.66,Active,2020-08-22,B,61+,Term Life,Referral
5318,1118,2023-12-15,2520.86,Surrendered,2025-09-11,A,18-30,Whole Life,Agent
5319,2829,2019-01-21,263.04,Active,2020-10-26,A,61+,Term Life,Branch
5320,1195,2019-09-17,2432.08,Surrendered,2020-03-31,A,31-45,Term Life,Agent
5321,2005,2022-02-13,3409.3,Active,2023-06-02,A,18-30,Term Life,Referral
5322,2654,2022-12-07,1181.0,Surrendered,2023-07-11,A,18-30,Whole Life,Agent
5323,2709,2020-06-20,1887.75,Lapsed,2021-10-24,A,61+,Endowment,Branch
5324,1648,2021-08-09,5261.17,Active,2026-10-01,B,46-60,Whole Life,Online
5325,1591,2024-06-02,3970.54,Active,2024-09-21,B,31-45,Endowment,Online
5326,2897,2024-01-15,2821.34,Active,2025-01-15,B,46-60,Whole Life,Online
5327,2984,2024-01-31,2063.1,Active,2024-07-23,B,46-60,Term Life,Agent
5328,1491,2021-04-30,2226.26,Lapsed,2022-02-14,A,18-30,Endowment,Branch
5329,2676,2024-05-25,1893.23,Active,2026-06-20,B,18-30,Whole Life,Branch
5330,143,2022-07-04,5798.02,Active,2022-12-06,B,18-30,Whole Life,Online
5331,1225,2022-04-06,3949.56,Active,2022-05-03,B,46-60,Annuity,Online
5332,2762,2020-06-16,5110.51,Active,2022-01-22,B,31-45,Endowment,Online
5333,2527,2024-08-24,13293.4,Active,2025-06-15,A,61+,Term Life,Referral
5334,565,2024-09-28,1320.93,Active,2025-05-03,A,61+,Term Life,Referral
5335,2519,2019-10-31,1204.86,Active,2020-01-12,A,61+,Endowment,Branch
5336,2432,2020-02-20,465.85,Active,2020-03-26,B,31-45,Whole Life,Online
5337,1716,2019-11-01,3465.37,Active,2020-02-28,B,46-60,Term Life,Branch
5338,2974,2021-03-23,1385.92,Active,2022-06-29,A,46-60,Whole Life,Agent
5339,417,2024-06-07,1379.91,Active,2024-12-17,B,31-45,Annuity,Referral
5340,1849,2020-12-13,1570.59,Active,2021-10-17,B,18-30,Term Life,Online
5341,2356,2023-08-09,1700.03,Surrendered,2023-09-09,A,31-45,Whole Life,Agent
5342,2697,2022-08-26,666.58,Active,2022-10-13,B,46-60,Term Life,Branch
5343,1718,2019-06-24,9361.49,Lapsed,2019-06-28,B,61+,Whole Life,Agent
5344,1391,2021-12-25,515.25,Active,2023-02-06,B,61+,Annuity,Referral
5345,1068,2022-11-17,4476.47,Lapsed,2023-03-09,B,61+,Annuity,Agent
5346,2787,2024-06-10,4039.99,Active,2027-11-06,B,18-30,Annuity,Online
5347,1867,2021-01-27,7781.72,Lapsed,2021-06-10,B,18-30,Whole Life,Online
5348,1122,2023-11-08,733.89,Lapsed,2024-04-20,B,31-45,Term Life,Referral
5349,1289,2019-06-20,9036.3,Active,2020-02-06,B,61+,Term Life,Branch
5350,1807,2021-12-10,5407.23,Surrendered,2022-04-29,B,18-30,Whole Life,Branch
5351,2188,2022-09-13,872.08,Active,2024-05-25,B,46-60,Annuity,Branch
5352,1505,2020-10-26,2210.06,Active,2022-11-27,A,31-45,Annuity,Branch
5353,1017,2020-08-14,3652.28,Active,2020-08-18,A,46-60,Endowment,Agent
5354,953,2022-03-14,2555.45,Surrendered,2023-04-06,A,46-60,Whole Life,Branch
5355,2952,2022-09-10,1890.79,Lapsed,2023-11-06,A,61+,Annuity,Referral
5356,72,2021-04-27,1050.75,Active,2024-07-28,B,46-60,Endowment,Agent
5357,1691,2020-05-08,2437.21,Active,2020-10-23,A,61+,Annuity,Branch
5358,1292,2020-06-29,3217.46,Lapsed,2020-09-16,A,31-45,Term Life,Online
5359,1345,2023-01-30,4875.4,Lapsed,2023-10-25,A,46-60,Endowment,Branch
5360,2155,2021-06-22,1810.83,Surrendered,2022-01-24,A,61+,Whole Life,Agent
5361,883,2023-03-21,1193.89,Active,2024-10-13,A,46-60,Term Life,Agent
5362,139,2021-06-02,1093.12,Active,2023-10-05,B,18-30,Term Life,Agent
5363,2663,2021-06-23,1745.48,Active,2021-07-26,A,18-30,Endowment,Referral
5364,2911,2020-09-11,3747.24,Active,2022-07-27,B,46-60,Term Life,Agent
5365,2321,2021-08-10,1759.11,Active,2024-01-01,B,18-30,Endowment,Referral
5366,1505,2019-11-16,6537.65,Active,2022-06-14,B,31-45,Whole Life,Referral
5367,2464,2021-05-25,4566.91,Active,2022-11-03,B,18-30,Annuity,Referral
5368,2554,2024-03-15,2829.42,Active,2025-07-22,A,31-45,Term Life,Agent
5369,733,2021-01-22,161.63,Active,2021-01-27,B,61+,Whole Life,Referral
5370,1749,2022-10-11,2800.52,Active,2025-04-20,B,31-45,Annuity,Agent
5371,424,2021-11-03,1399.83,Active,2022-04-10,B,61+,Endowment,Agent
5372,1592,2019-03-12,2787.86,Active,2019-03-27,A,18-30,Endowment,Branch
5373,390,2024-01-10,943.67,Active,2024-07-22,B,61+,Whole Life,Branch
5374,342,2023-03-27,1510.88,Active,2024-07-20,A,18-30,Annuity,Referral
5375,946,2019-04-16,8206.5,Surrendered,2019-11-14,A,61+,Endowment,Branch
5376,614,2021-02-08,2516.39,Active,2022-07-10,B,31-45,Annuity,Online
5377,493,2024-07-02,3165.92,Lapsed,2025-03-18,B,46-60,Endowment,Agent
5378,192,2022-10-05,2876.07,Active,2023-02-11,B,46-60,Annuity,Branch
5379,499,2023-09-06,4709.31,Lapsed,2023-11-27,B,46-60,Whole Life,Online
5380,822,2019-08-04,6861.34,Active,2020-02-19,A,61+,Whole Life,Online
5381,1736,2022-01-21,9444.23,Active,2022-02-03,B,46-60,Term Life,Referral
5382,1257,2019-09-17,6918.77,Lapsed,2020-04-04,A,18-30,Term Life,Agent
5383,1969,2021-07-22,6675.15,Active,2021-08-16,A,18-30,Whole Life,Online
5384,227,2020-07-28,2235.58,Active,2022-08-31,A,31-45,Term Life,Branch
5385,1395,2023-04-14,2988.99,Active,2024-02-20,A,61+,Endowment,Agent
5386,2187,2023-12-16,4324.01,Active,2024-12-29,B,31-45,Term Life,Branch
5387,2904,2019-10-12,4659.43,Surrendered,2020-02-13,A,46-60,Term Life,Branch
5388,817,2024-05-08,4641.44,Claimed,2024-08-09,A,61+,Annuity,Online
5389,1474,2019-03-11,3114.12,Active,2020-06-02,B,31-45,Endowment,Referral
5390,1087,2020-01-14,2100.61,Active,2021-02-23,B,18-30,Whole Life,Agent
5391,104,2022-07-26,2851.16,Claimed,2022-09-11,B,46-60,Endowment,Referral
5392,1875,2019-09-12,1216.72,Lapsed,2019-12-20,B,46-60,Annuity,Online
5393,871,2023-09-04,3824.67,Active,2026-08-08,A,46-60,Term Life,Referral
5394,668,2020-11-22,1506.97,Active,2021-04-03,A,31-45,Endowment,Online
5395,2043,2022-07-11,6419.78,Active,2022-07-20,A,46-60,Annuity,Branch
5396,273,2021-04-13,1525.31,Claimed,2021-05-07,A,18-30,Whole Life,Branch
5397,1030,2024-07-28,2227.57,Active,2026-01-24,A,46-60,Term Life,Online
5398,2232,2024-05-21,4264.54,Active,2025-10-19,A,31-45,Annuity,Branch
5399,1052,2019-04-10,2413.75,Active,2019-10-02,B,31-45,Annuity,Online
5400,1574,2024-01-27,1567.84,Surrendered,2024-03-27,B,46-60,Annuity,Agent
5401,293,2023-04-21,3623.42,Lapsed,2023-12-28,A,46-60,Whole Life,Branch
5402,2225,2019-04-22,2731.88,Active,2019-09-16,A,31-45,Whole Life,Branch
5403,2106,2019-07-02,1492.0,Active,2019-12-19,A,18-30,Annuity,Online
5404,1293,2019-06-14,1775.66,Surrendered,2019-10-02,A,18-30,Endowment,Online
5405,308,2024-11-07,1064.0,Active,2024-11-30,A,46-60,Whole Life,Branch
5406,977,2024-07-16,3931.21,Active,2026-02-07,B,46-60,Endowment,Agent
5407,1252,2020-03-30,5246.45,Active,2021-03-16,B,46-60,Endowment,Branch
5408,1271,2024-07-15,3895.83,Active,2026-05-02,B,31-45,Annuity,Online
5409,2748,2020-12-27,6277.54,Active,2021-09-08,A,61+,Annuity,Agent
5410,1518,2024-10-06,3782.55,Active,2028-12-16,A,61+,Term Life,Agent
5411,2131,2020-06-25,2695.15,Active,2023-10-06,B,31-45,Whole Life,Agent
5412,1210,2024-04-21,3153.43,Lapsed,2024-08-14,A,46-60,Whole Life,Referral
5413,2300,2021-10-18,3551.82,Active,2022-04-14,A,61+,Whole Life,Referral
5414,1379,2021-04-21,7067.26,Active,2022-09-12,A,31-45,Annuity,Online
5415,1774,2023-08-30,1875.38,Active,2025-02-27,A,31-45,Whole Life,Branch
5416,1720,2023-08-17,1496.27,Active,2026-01-14,B,18-30,Annuity,Branch
5417,2043,2020-06-02,3583.01,Lapsed,2021-06-22,A,31-45,Whole Life,Referral
5418,796,2019-07-16,1253.14,Active,2020-03-07,B,46-60,Endowment,Agent
5419,897,2024-09-24,471.73,Active,2025-03-16,A,18-30,Annuity,Referral
5420,1962,2022-11-21,821.25,Active,2023-06-07,B,61+,Term Life,Branch
5421,210,2023-08-16,2207.8,Active,2025-07-09,B,31-45,Term Life,Online
5422,2864,2021-09-26,5150.4,Active,2025-08-24,A,18-30,Whole Life,Branch
5423,2657,2024-10-22,1352.19,Lapsed,2024-11-10,B,31-45,Endowment,Referral
5424,2495,2023-06-26,3834.02,Active,2024-05-07,B,31-45,Endowment,Online
5425,2508,2024-02-14,1357.85,Lapsed,2024-11-07,B,18-30,Whole Life,Agent
5426,968,2020-09-24,2629.57,Active,2021-03-15,B,61+,Term Life,Agent
5427,472,2020-07-28,4375.58,Active,2022-06-24,B,31-45,Whole Life,Online
5428,2418,2022-01-12,935.56,Active,2022-11-20,A,46-60,Endowment,Agent
5429,2948,2021-11-04,1731.5,Active,2022-03-21,B,61+,Whole Life,Branch
5430,923,2024-03-05,5297.35,Lapsed,2024-10-05,A,61+,Whole Life,Branch
5431,137,2020-04-22,1006.83,Active,2020-09-30,B,31-45,Whole Life,Branch
5432,367,2020-01-02,1208.46,Active,2020-07-25,B,61+,Endowment,Online
5433,2960,2024-01-11,4263.52,Surrendered,2024-02-06,A,18-30,Term Life,Referral
5434,184,2023-09-12,728.91,Active,2023-10-25,B,18-30,Annuity,Branch
5435,2520,2023-06-06,1089.95,Active,2024-05-27,B,61+,Whole Life,Agent
5436,1399,2019-01-13,4423.07,Surrendered,2020-03-08,B,31-45,Annuity,Branch
5437,2702,2020-06-19,481.73,Active,2021-06-23,A,46-60,Annuity,Branch
5438,2797,2020-01-11,2641.16,Lapsed,2021-06-19,A,31-45,Term Life,Online
5439,537,2023-09-21,3363.73,Active,2026-08-05,B,31-45,Term Life,Agent
5440,2850,2019-09-14,3119.36,Active,2021-09-02,A,31-45,Endowment,Branch
5441,1603,2020-03-25,3526.39,Active,2020-10-08,B,61+,Annuity,Agent
5442,1274,2021-06-12,3096.25,Active,2021-09-09,A,61+,Annuity,Online
5443,2968,2022-03-30,4997.37,Active,2022-08-13,A,31-45,Whole Life,Referral
5444,2558,2024-09-10,2906.51,Active,2025-07-30,A,46-60,Whole Life,Online
5445,2678,2024-01-22,1064.84,Lapsed,2025-12-29,B,31-45,Term Life,Branch
5446,1097,2022-07-07,2920.32,Lapsed,2023-09-21,A,46-60,Term Life,Branch
5447,1306,2022-08-01,875.07,Active,2023-05-13,B,31-45,Term Life,Agent
5448,916,2020-09-01,3430.12,Active,2021-08-03,A,46-60,Endowment,Branch
5449,152,2021-07-05,7610.22,Active,2022-04-05,B,31-45,Annuity,Online
5450,1029,2023-06-14,2712.16,Active,2027-01-04,B,18-30,Endowment,Online
5451,1219,2019-05-28,3081.29,Active,2021-02-04,A,61+,Annuity,Online
5452,1978,2020-10-17,9483.3,Active,2022-04-24,A,31-45,Term Life,Online
5453,2512,2024-10-15,4891.15,Active,2025-07-07,B,61+,Endowment,Online
5454,271,2023-12-22,778.7,Claimed,2024-05-17,B,31-45,Endowment,Branch
5455,1187,2022-07-26,2100.43,Active,2022-08-02,A,61+,Annuity,Agent
5456,460,2020-03-18,4205.01,Active,2020-04-03,A,18-30,Annuity,Branch
5457,105,2020-02-03,2343.39,Active,2020-02-14,B,61+,Endowment,Branch
5458,1711,2022-02-25,2452.85,Lapsed,2026-01-31,B,18-30,Whole Life,Agent
5459,2210,2023-09-04,1015.24,Lapsed,2023-10-18,B,61+,Annuity,Referral
5460,2399,2024-06-10,492.03,Lapsed,2024-08-04,B,31-45,Annuity,Branch
5461,434,2023-07-29,3726.11,Lapsed,2024-03-26,A,46-60,Endowment,Agent
5462,2900,2023-05-01,3187.46,Active,2023-12-26,A,61+,Term Life,Online
5463,140,2020-05-21,2363.2,Active,2022-11-28,A,18-30,Whole Life,Online
5464,1495,2019-06-10,2481.04,Lapsed,2019-07-07,A,18-30,Term Life,Online
5465,87,2019-12-06,442.52,Active,2023-01-29,A,61+,Endowment,Online
5466,1712,2023-12-31,8419.91,Active,2024-03-29,A,18-30,Term Life,Online
5467,2231,2023-02-07,1797.43,Lapsed,2026-08-11,B,18-30,Term Life,Agent
5468,2416,2023-06-12,2462.96,Lapsed,2024-03-22,A,18-30,Endowment,Branch
5469,129,2023-01-26,2160.13,Surrendered,2024-02-15,B,18-30,Annuity,Agent
5470,1270,2023-02-15,1737.79,Claimed,2023-07-03,A,61+,Term Life,Referral
5471,1602,2022-03-22,3479.85,Active,2023-03-02,A,31-45,Endowment,Agent
5472,670,2021-04-02,3363.85,Surrendered,2022-06-28,B,31-45,Endowment,Agent
5473,149,2021-02-23,1046.8,Active,2021-02-26,A,18-30,Endowment,Agent
5474,985,2019-05-11,953.22,Active,2019-05-23,B,46-60,Term Life,Agent
5475,852,2023-01-15,4401.97,Active,2027-05-04,B,61+,Annuity,Referral
5476,1457,2023-02-08,795.54,Active,2023-09-19,B,61+,Term Life,Online
5477,628,2021-02-19,3217.17,Surrendered,2023-11-18,A,46-60,Term Life,Referral
5478,1493,2023-09-04,7585.78,Active,2024-12-24,B,61+,Whole Life,Branch
5479,2494,2023-11-05,3625.31,Active,2024-04-23,B,46-60,Term Life,Online
5480,2045,2022-08-11,5249.14,Active,2022-10-09,B,31-45,Endowment,Agent
5481,884,2024-04-22,1735.53,Active,2028-02-16,B,31-45,Endowment,Branch
5482,2342,2022-12-29,2605.45,Active,2023-11-14,B,31-45,Whole Life,Agent
5483,1789,2020-01-11,1654.05,Active,2020-03-28,A,31-45,Whole Life,Referral
5484,250,2020-10-22,4043.34,Active,2021-12-13,A,18-30,Whole Life,Online
5485,2926,2024-10-23,2346.31,Active,2024-11-27,A,18-30,Whole Life,Referral
5486,948,2022-11-04,4819.91,Active,2024-11-12,B,61+,Term Life,Online
5487,975,2021-01-10,5253.05,Active,2021-02-13,A,46-60,Term Life,Agent
5488,1326,2019-10-31,1216.13,Active,2020-02-06,A,46-60,Endowment,Branch
5489,2837,2021-12-21,5158.55,Surrendered,2022-01-24,B,18-30,Term Life,Agent
5490,984,2021-02-24,4027.44,Active,2021-04-04,B,46-60,Whole Life,Branch
5491,889,2022-04-25,4226.79,Active,2023-01-20,A,31-45,Annuity,Referral
5492,2938,2019-08-17,1674.91,Active,2020-10-13,A,46-60,Whole Life,Referral
5493,2118,2024-01-29,3229.44,Lapsed,2025-08-18,A,31-45,Whole Life,Referral
5494,2673,2019-09-25,1772.0,Lapsed,2020-12-01,B,61+,Annuity,Agent
5495,875,2019-09-11,4600.61,Claimed,2020-02-22,A,46-60,Annuity,Branch
5496,1327,2021-05-19,2802.89,Active,2022-03-12,A,31-45,Whole Life,Agent
5497,471,2024-11-04,2229.53,Claimed,2027-06-20,A,61+,Term Life,Referral
5498,1988,2022-04-19,591.87,Surrendered,2022-10-14,A,61+,Endowment,Online
5499,91,2021-11-14,2904.93,Lapsed,2022-02-28,B,61+,Annuity,Agent
5500,530,2021-09-16,4595.55,Active,2022-06-10,A,46-60,Endowment,Branch
5501,661,2020-02-01,5909.89,Lapsed,2020-06-08,B,31-45,Term Life,Branch
5502,739,2021-07-26,2934.38,Active,2021-11-13,A,18-30,Whole Life,Referral
